token,label
d+harmad+hAtudznyAnagarb+hAH,I-ALLO
phyi,I-ALLO
rol,I-ALLO
gyi,I-ALLO
mu,I-ALLO
khyud,I-ALLO
gnyis,I-ALLO
pa,I-ALLO
la/,I-ALLO
ka,I-ALLO
kha,I-ALLO
la,I-ALLO
sogs,I-ALLO
pa,I-ALLO
sa,I-ALLO
ha'i,I-ALLO
mthar,I-ALLO
thug,I-ALLO
pa'i,I-ALLO
yi,I-ALLO
ge,I-ALLO
sum,I-ALLO
cu,I-ALLO
rtsa,I-ALLO
gsum,I-ALLO
'god,I-ALLO
par,I-ALLO
bya'o//,I-ALLO
mu,I-ALLO
khyud,I-ALLO
bzhi'i,I-ALLO
yi,I-ALLO
ge,I-ALLO
ni,I-ALLO
kha,I-ALLO
dog,I-ALLO
dkar,I-ALLO
po'o//,I-ALLO
rtsibs,I-ALLO
drug,I-ALLO
gi,I-ALLO
yi,I-ALLO
ge,I-ALLO
ni,I-ALLO
rigs,I-ALLO
drug,I-ALLO
gi,I-ALLO
kha,I-ALLO
dog,I-ALLO
gi,I-ALLO
rim,I-ALLO
pa,I-ALLO
bzhin,I-ALLO
no//,I-ALLO
'khor,I-ALLO
lo'i,I-ALLO
dbus,I-ALLO
kyi,I-ALLO
yi,I-ALLO
ge,I-ALLO
a,I-ALLO
las,I-ALLO
bskyed,I-ALLO
pa,I-ALLO
bcom,I-ALLO
ldan,I-ALLO
'das,I-ALLO
ye,I-ALLO
shes,I-ALLO
sems,I-ALLO
dpa',I-ALLO
ston,I-ALLO
ka'i,I-ALLO
zla,I-ALLO
ba'i,I-ALLO
mdog,I-ALLO
can,I-ALLO
intra,I-ALLO
ni,I-ALLO
la'i,I-ALLO
mdog,I-ALLO
go,I-ALLO
gtsug,I-ALLO
phud,I-ALLO
nyi,I-ALLO
ma,I-ALLO
shar,I-ALLO
ga'i,I-ALLO
dkyil,I-ALLO
ltar,I-ALLO
'od,I-ALLO
kyi,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
gyis,I-ALLO
bskor,I-ALLO
ba/,I-ALLO
de,I-ALLO
bzhin,I-ALLO
gshegs,I-ALLO
pa,I-ALLO
thams,I-ALLO
cad,I-ALLO
kyi,I-ALLO
rgyun,I-ALLO
gyi,I-ALLO
dngos,I-ALLO
po'i,I-ALLO
ting,I-ALLO
nge,I-ALLO
'dzin,I-ALLO
dang,I-ALLO
ldan,I-ALLO
pa/,I-ALLO
sna,I-ALLO
tshogs,I-ALLO
padma'i,I-ALLO
gdan,I-ALLO
la,I-ALLO
bzhugs,I-ALLO
pa,I-ALLO
phyag,I-ALLO
gnyis,I-ALLO
kyis,I-ALLO
utpala,I-ALLO
dmar,I-ALLO
po,I-ALLO
dang,I-ALLO
sngon,I-ALLO
po,I-ALLO
gnyis,I-ALLO
la/,I-ALLO
shes,I-ALLO
rab,I-ALLO
kyi,I-ALLO
pha,I-ALLO
rol,I-ALLO
tu,I-ALLO
phyin,I-ALLO
pa'i,I-ALLO
ting,I-ALLO
nge,I-ALLO
'dzin,I-ALLO
gnyis,I-ALLO
gnas,I-ALLO
pa,I-ALLO
'dzin,I-ALLO
pa/,I-ALLO
zhi,I-ALLO
ba'i,I-ALLO
tshul,I-ALLO
dang,I-ALLO
ldan,I-ALLO
par,I-ALLO
bdag,I-ALLO
nyid,I-ALLO
bsam,I-ALLO
ste/,I-ALLO
de'i,I-ALLO
thugs,I-ALLO
kar,I-ALLO
zla,I-ALLO
ba'i,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
bsgoms,I-ALLO
nas/,I-ALLO
de'i,I-ALLO
steng,I-ALLO
du,I-ALLO
shes,I-ALLO
rab,I-ALLO
kyi,I-ALLO
phra,I-ALLO
rol,I-ALLO
tu,I-ALLO
phyin,I-ALLO
pa'i,I-ALLO
rang,I-ALLO
bzhin/,I-ALLO
thams,I-ALLO
cad,I-ALLO
mkhyen,I-ALLO
pa'i,I-ALLO
ye,I-ALLO
shes,I-ALLO
'byung,I-ALLO
ba'i,I-ALLO
rkyen/,I-ALLO
nyan,I-ALLO
thos,I-ALLO
dang,I-ALLO
rang,I-ALLO
sangs,I-ALLO
rgyas,I-ALLO
thams,I-ALLO
cad,I-ALLO
skye,I-ALLO
ba'i,I-ALLO
dngos,I-ALLO
po/,I-ALLO
byang,I-ALLO
chub,I-ALLO
sems,I-ALLO
dpa',I-ALLO
thams,I-ALLO
cad,I-ALLO
kyi,I-ALLO
bsod,I-ALLO
nams,I-ALLO
dang,I-ALLO
ye,I-ALLO
shes,I-ALLO
kyi,I-ALLO
dngos,I-ALLO
po/,I-ALLO
don,I-ALLO
dam,I-ALLO
pa'i,I-ALLO
yig,I-ALLO
'bru/,I-ALLO
yi,I-ALLO
ge,I-ALLO
thams,I-ALLO
cad,I-ALLO
kyi,I-ALLO
rkyen,I-ALLO
yi,I-ALLO
ge,I-ALLO
a,I-ALLO
bsgom,I-ALLO
par,I-ALLO
bya'o//,I-ALLO
de,I-ALLO
nas,I-ALLO
ji,I-ALLO
skad,I-ALLO
bstan,I-ALLO
pa'i,I-ALLO
yi,I-ALLO
ge,I-ALLO
a,I-ALLO
rnams,I-ALLO
kyang,I-ALLO
shin,I-ALLO
tu,I-ALLO
'od,I-ALLO
gsal,I-ALLO
bar,I-ALLO
bsgom,I-ALLO
ste/,I-ALLO
sgrib,I-ALLO
pa,I-ALLO
thams,I-ALLO
cad,I-ALLO
sel,I-ALLO
bar,I-ALLO
byed,I-ALLO
pa'i,I-ALLO
'od,I-ALLO
des,I-ALLO
rang,I-ALLO
gi,I-ALLO
lus,I-ALLO
la,I-ALLO
snang,I-ALLO
bar,I-ALLO
byas,I-ALLO
te/,I-ALLO
de,I-ALLO
nas,I-ALLO
zhal,I-ALLO
bzhi,I-ALLO
las,I-ALLO
byung,I-ALLO
nas/,I-ALLO
mi,I-ALLO
mjed,I-ALLO
kyi,I-ALLO
'jig,I-ALLO
rten,I-ALLO
snang,I-ALLO
bar,I-ALLO
byas/,I-ALLO
de,I-ALLO
nas,I-ALLO
rdo,I-ALLO
rje,I-ALLO
sgo,I-ALLO
drug,I-ALLO
nas,I-ALLO
'od,I-ALLO
zer,I-ALLO
kha,I-ALLO
dog,I-ALLO
drug,I-ALLO
tu,I-ALLO
byung,I-ALLO
ste/,I-ALLO
nam,I-ALLO
mkha'i,I-ALLO
khams,I-ALLO
thams,I-ALLO
cad,I-ALLO
du,I-ALLO
khyab,I-ALLO
pa'i,I-ALLO
sangs,I-ALLO
rgyas,I-ALLO
kyi,I-ALLO
zhing,I-ALLO
kun,I-ALLO
tu,I-ALLO
sems,I-ALLO
can,I-ALLO
gyi,I-ALLO
don,I-ALLO
byas/,I-ALLO
'khor,I-ALLO
gyi,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
snang,I-ALLO
bar,I-ALLO
byas,I-ALLO
te,I-ALLO
slar,I-ALLO
log,I-ALLO
nas,I-ALLO
ye,I-ALLO
shes,I-ALLO
kyi,I-ALLO
rdo,I-ALLO
rje,I-ALLO
la,I-ALLO
lan,I-ALLO
gsum,I-ALLO
bskor/,I-ALLO
zhal,I-ALLO
du,I-ALLO
zhugs,I-ALLO
te/,I-ALLO
shes,I-ALLO
rab,I-ALLO
ye,I-ALLO
shes,I-ALLO
de,I-ALLO
drangs,I-ALLO
nas,I-ALLO
chos,I-ALLO
bdag,I-ALLO
med,I-ALLO
pa,I-ALLO
nyid,I-ALLO
kyis,I-ALLO
rang,I-ALLO
gi,I-ALLO
sgo,I-ALLO
nas,I-ALLO
btsud,I-ALLO
nas/,I-ALLO
rang,I-ALLO
gi,I-ALLO
snying,I-ALLO
kha'i,I-ALLO
zla,I-ALLO
ba,I-ALLO
la,I-ALLO
gnas,I-ALLO
pa'i,I-ALLO
yi,I-ALLO
ge,I-ALLO
dang,I-ALLO
gcig,I-ALLO
tu,I-ALLO
gyur,I-ALLO
nas,I-ALLO
gnas,I-ALLO
par,I-ALLO
bsgom,I-ALLO
par,I-ALLO
bya'o//,I-ALLO
de,I-ALLO
yang,I-ALLO
dmigs,I-ALLO
pa,I-ALLO
gsum,I-ALLO
gyi,I-ALLO
sgo,I-ALLO
nas,I-ALLO
rjes,I-ALLO
su,I-ALLO
dran,I-ALLO
par,I-ALLO
bya,I-ALLO
ste/,I-ALLO
'di,I-ALLO
ltar,I-ALLO
ye,I-ALLO
shes,I-ALLO
kyi,I-ALLO
sku'i,I-ALLO
sgo,I-ALLO
nas,I-ALLO
dmigs,I-ALLO
pa,I-ALLO
dang,I-ALLO
/,I-ALLO
zla,I-ALLO
ba'i,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
gyi,I-ALLO
sgo,I-ALLO
nas,I-ALLO
dmigs,I-ALLO
pa,I-ALLO
dang,I-ALLO
/,I-ALLO
yi,I-ALLO
ge,I-ALLO
a'i,I-ALLO
sgo,I-ALLO
nas,I-ALLO
dmigs,I-ALLO
pa,I-ALLO
rnams,I-ALLO
kyis,I-ALLO
sangs,I-ALLO
rgyas,I-ALLO
thams,I-ALLO
cad,I-ALLO
kyi,I-ALLO
sprul,I-ALLO
pa'i,I-ALLO
sku,I-ALLO
dang,I-ALLO
lhan,I-ALLO
cig,I-ALLO
tu,I-ALLO
gnas,I-ALLO
pa,I-ALLO
yang,I-ALLO
mngon,I-ALLO
tu,I-ALLO
byas,I-ALLO
nas,I-ALLO
mtshan,I-ALLO
brjod,I-ALLO
par,I-ALLO
bya'o//,I-ALLO
rigs,B-AUTO
so,I-AUTO
sor,I-AUTO
phye,I-AUTO
ba'i,I-AUTO
'khor,I-AUTO
lo,I-AUTO
rnams,I-AUTO
ni,I-AUTO
'dir,I-AUTO
ma,I-AUTO
bshad,I-AUTO
do//,I-AUTO
de,I-AUTO
ltar,I-AUTO
mtshan,I-AUTO
brjod,I-AUTO
pa,I-AUTO
la,I-AUTO
zhugs,I-AUTO
te/,I-AUTO
de,B-ALLO
nas,I-ALLO
dpal,I-ALLO
ldan,I-ALLO
rdo,I-ALLO
rje,I-ALLO
'chang,I-ALLO
/,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba,I-AUTO
nas/,I-AUTO
ya,B-ALLO
te,I-ALLO
na,I-ALLO
maH,I-ALLO
zhes,B-AUTO
pa'i,I-AUTO
sngags,I-AUTO
kyi,I-AUTO
bar,I-AUTO
du,I-AUTO
ting,I-AUTO
nge,I-AUTO
'dzin,I-AUTO
de,I-AUTO
nyid,I-AUTO
kyis,I-AUTO
gdon,I-AUTO
par,I-AUTO
bya,I-AUTO
ste/,I-AUTO
dmigs,I-AUTO
pa,I-AUTO
gzhan,I-AUTO
bsam,I-AUTO
mi,I-AUTO
dgos,I-AUTO
so//,I-AUTO
'di,B-ALLO
ltar,I-ALLO
sangs,I-ALLO
rgyas,I-ALLO
bcom,I-ALLO
ldan,I-ALLO
'das//,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba,I-AUTO
nas,I-AUTO
bzung,I-AUTO
ste//,I-AUTO
theg,B-ALLO
pa,I-ALLO
chen,I-ALLO
po'i,I-ALLO
tshul,I-ALLO
gyi,I-ALLO
mchog//,I-ALLO
ces,B-AUTO
pa'i,I-AUTO
bar,I-AUTO
du,I-AUTO
mtshan,I-AUTO
gyi,I-AUTO
sngags,I-AUTO
kyi,I-AUTO
tshig,I-AUTO
rnams,I-AUTO
brjod,I-AUTO
pas/,I-AUTO
rdo,B-ALLO
rje,I-ALLO
dbyings,I-ALLO
kyi,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
chen,I-ALLO
por,I-ALLO
gtogs,I-ALLO
pa'i,I-ALLO
rtsa,I-ALLO
ba'i,I-ALLO
lha,I-ALLO
sum,I-ALLO
cu,I-ALLO
rtsa,I-ALLO
bdun,I-ALLO
bskal,I-ALLO
pa,I-ALLO
bzang,I-ALLO
po'i,I-ALLO
byang,I-ALLO
chub,I-ALLO
sems,I-ALLO
dpa',I-ALLO
bcu,I-ALLO
drug,I-ALLO
dang,I-ALLO
bcas,I-ALLO
pa/,I-ALLO
rang,I-ALLO
rang,I-ALLO
gi,I-ALLO
sku,I-ALLO
mdog,I-ALLO
phyag,I-ALLO
mtshan,I-ALLO
du,I-ALLO
ldan,I-ALLO
par,I-ALLO
phyungs,I-ALLO
te/,I-ALLO
sangs,I-ALLO
rgyas,I-ALLO
kyi,I-ALLO
zhing,I-ALLO
khams,I-ALLO
thams,I-ALLO
cad,I-ALLO
du,I-ALLO
spros,I-ALLO
nas/,I-ALLO
mdzad,I-ALLO
pa,I-ALLO
nye,I-ALLO
bar,I-ALLO
bsgrubs,I-ALLO
te/,I-ALLO
slar,I-ALLO
log,I-ALLO
nas,I-ALLO
rang,I-ALLO
rang,I-ALLO
gi,I-ALLO
rigs,I-ALLO
ji,I-ALLO
lta,I-ALLO
bar,I-ALLO
gyur,I-ALLO
te/,I-ALLO
rdo,I-ALLO
rje,I-ALLO
dbyings,I-ALLO
kyi,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
chen,I-ALLO
po'i,I-ALLO
rang,I-ALLO
rang,I-ALLO
gi,I-ALLO
gnas,I-ALLO
su,I-ALLO
rang,I-ALLO
rang,I-ALLO
gi,I-ALLO
gdan,I-ALLO
la,I-ALLO
bzhugs,I-ALLO
par,I-ALLO
bsgom,I-ALLO
par,I-ALLO
bya'o//,I-ALLO
de,B-AUTO
nas//,I-AUTO
sangs,B-ALLO
rgyas,I-ALLO
rnam,I-ALLO
par,I-ALLO
snang,I-ALLO
mdzad,I-ALLO
che//,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba,I-AUTO
nas/,I-AUTO
rdo,B-ALLO
rje,I-ALLO
lcags,I-ALLO
kyu,I-ALLO
zhags,I-ALLO
pa,I-ALLO
che//,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba'i,I-AUTO
bar,I-AUTO
du/,I-AUTO
tshigs,I-AUTO
bcad,I-AUTO
nyi,I-AUTO
shu,I-AUTO
rtsa,I-AUTO
lnga,I-AUTO
rkang,I-AUTO
pa,I-AUTO
gcig,I-AUTO
gis,I-AUTO
ma,I-AUTO
tshang,I-AUTO
ba,I-AUTO
brjod,I-AUTO
pas/,I-AUTO
ye,B-ALLO
shes,I-ALLO
sems,I-ALLO
dpa'i,I-ALLO
thugs,I-ALLO
ka'i,I-ALLO
yi,I-ALLO
ge,I-ALLO
a,I-ALLO
las/,I-ALLO
mtshan,I-ALLO
gyi,I-ALLO
sngags,I-ALLO
kyi,I-ALLO
yi,I-ALLO
ge,I-ALLO
brgya,I-ALLO
brgyad,I-ALLO
cu,I-ALLO
rtsa,I-ALLO
lnga,I-ALLO
rnams,I-ALLO
spros,I-ALLO
te/,I-ALLO
de,I-ALLO
dag,I-ALLO
kyang,I-ALLO
bcom,I-ALLO
ldan,I-ALLO
'das,I-ALLO
rnam,I-ALLO
par,I-ALLO
snang,I-ALLO
mdzad,I-ALLO
chen,I-ALLO
po,I-ALLO
la,I-ALLO
sogs,I-ALLO
pa'i,I-ALLO
sku,I-ALLO
mdog,I-ALLO
dkar,I-ALLO
po/,I-ALLO
'khor,I-ALLO
lo,I-ALLO
dang,I-ALLO
ral,I-ALLO
gri,I-ALLO
la,I-ALLO
sogs,I-ALLO
pa,I-ALLO
'dzin,I-ALLO
par,I-ALLO
gyur,I-ALLO
pa,I-ALLO
phyung,I-ALLO
ste/,I-ALLO
phyung,I-ALLO
nas,I-ALLO
kyang,I-ALLO
sangs,I-ALLO
rgyas,I-ALLO
kyi,I-ALLO
zhing,I-ALLO
khams,I-ALLO
thams,I-ALLO
cad,I-ALLO
du,I-ALLO
song,I-ALLO
nas,I-ALLO
rang,I-ALLO
gi,I-ALLO
rnam,I-ALLO
par,I-ALLO
thar,I-ALLO
pa'i,I-ALLO
sgo,I-ALLO
nas/,I-ALLO
gti,I-ALLO
mug,I-ALLO
la,I-ALLO
gnas,I-ALLO
pa'i,I-ALLO
sems,I-ALLO
can,I-ALLO
rnams,I-ALLO
dag,I-ALLO
par,I-ALLO
bya,I-ALLO
ba,I-ALLO
dang,I-ALLO
/,I-ALLO
sangs,I-ALLO
rgyas,I-ALLO
kyi,I-ALLO
zhing,I-ALLO
yang,I-ALLO
snang,I-ALLO
bar,I-ALLO
byas,I-ALLO
nas/,I-ALLO
yang,I-ALLO
phyir,I-ALLO
log,I-ALLO
ste/,I-ALLO
mtshan,I-ALLO
gyi,I-ALLO
sngags,I-ALLO
kyi,I-ALLO
yi,I-ALLO
ge,I-ALLO
'bru,I-ALLO
rnams,I-ALLO
su,I-ALLO
gyur,I-ALLO
nas/,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
chen,I-ALLO
po'i,I-ALLO
rtsa,I-ALLO
ba'i,I-ALLO
lha,I-ALLO
sum,I-ALLO
cu,I-ALLO
rtsa,I-ALLO
bdun,I-ALLO
la/,I-ALLO
mtshan,I-ALLO
gyi,I-ALLO
sngags,I-ALLO
lnga,I-ALLO
lnga,I-ALLO
thim,I-ALLO
ste,I-ALLO
gnas,I-ALLO
par,I-ALLO
mngon,I-ALLO
du,I-ALLO
bya'o//,I-ALLO
de,B-AUTO
nas,I-AUTO
rdo,B-ALLO
rje,I-ALLO
'jigs,I-ALLO
byed,I-ALLO
'jigs,I-ALLO
par,I-ALLO
byed//,I-ALLO
ces,B-AUTO
pa,I-AUTO
nas/,I-AUTO
sgra,B-ALLO
dang,I-ALLO
ldan,I-ALLO
pa,I-ALLO
rnams,I-ALLO
kyi,I-ALLO
mchog//,I-ALLO
ces,B-AUTO
pa'i,I-AUTO
bar,I-AUTO
du,I-AUTO
tshigs,I-AUTO
bcad,I-AUTO
bcu/,I-AUTO
rkang,I-AUTO
pa,I-AUTO
gcig,I-AUTO
gis,I-AUTO
lhag,I-AUTO
pa,I-AUTO
brjod,I-AUTO
pas/,I-AUTO
ye,B-ALLO
shes,I-ALLO
sems,I-ALLO
dpa'i,I-ALLO
thugs,I-ALLO
ka'i,I-ALLO
yi,I-ALLO
ge,I-ALLO
las,I-ALLO
mtshan,I-ALLO
gyi,I-ALLO
gsang,I-ALLO
sngags,I-ALLO
bdun,I-ALLO
cu,I-ALLO
rtsa,I-ALLO
gcig,I-ALLO
'phros,I-ALLO
pas/,I-ALLO
'jig,I-ALLO
rten,I-ALLO
gsum,I-ALLO
gyi,I-ALLO
gdug,I-ALLO
pa,I-ALLO
'dul,I-ALLO
ba'i,I-ALLO
don,I-ALLO
du,I-ALLO
rgyud,I-ALLO
thams,I-ALLO
cad,I-ALLO
las,I-ALLO
gsungs,I-ALLO
pa'i,I-ALLO
rdo,I-ALLO
rje,I-ALLO
khro,I-ALLO
bo'i,I-ALLO
tshogs/,I-ALLO
rab,I-ALLO
tu,I-ALLO
'bar,I-ALLO
ba'i,I-ALLO
zhal,I-ALLO
mi,I-ALLO
bzad,I-ALLO
pa,I-ALLO
dang,I-ALLO
ldan,I-ALLO
pa/,I-ALLO
rdo,I-ALLO
rje,I-ALLO
'bar,I-ALLO
ba,I-ALLO
me,I-ALLO
'bar,I-ALLO
ba'i,I-ALLO
phyag,I-ALLO
phyag,I-ALLO
mtshan,I-ALLO
gyis,I-ALLO
mtshan,I-ALLO
pa,I-ALLO
du,I-ALLO
ma'i,I-ALLO
mdog,I-ALLO
dang,I-ALLO
rgyun,I-ALLO
dang,I-ALLO
gos,I-ALLO
gyon,I-ALLO
pa'i,I-ALLO
khro,I-ALLO
bo'i,I-ALLO
sku,I-ALLO
byang,I-ALLO
nas/,I-ALLO
'jig,I-ALLO
rten,I-ALLO
gyi,I-ALLO
khams,I-ALLO
thams,I-ALLO
cad,I-ALLO
du,I-ALLO
sdang,I-ALLO
ba,I-ALLO
thams,I-ALLO
cad,I-ALLO
'dul,I-ALLO
bar,I-ALLO
bya,I-ALLO
ba,I-ALLO
dang,I-ALLO
/,I-ALLO
sangs,I-ALLO
rgyas,I-ALLO
kyi,I-ALLO
zhing,I-ALLO
snang,I-ALLO
bar,I-ALLO
byas,I-ALLO
te/,I-ALLO
slar,I-ALLO
log,I-ALLO
nas,I-ALLO
rdo,I-ALLO
rje,I-ALLO
dbyings,I-ALLO
kyi,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
chen,I-ALLO
po'i,I-ALLO
phyi,I-ALLO
rol,I-ALLO
du/,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
gnyis,I-ALLO
pa,I-ALLO
la,I-ALLO
mtshan,I-ALLO
gyi,I-ALLO
yi,I-ALLO
ge'i,I-ALLO
tshogs,I-ALLO
bdun,I-ALLO
cu,I-ALLO
rtsa,I-ALLO
gcig,I-ALLO
rnams,I-ALLO
rang,I-ALLO
rang,I-ALLO
gi,I-ALLO
rigs,I-ALLO
dang,I-ALLO
kha,I-ALLO
dog,I-ALLO
dang,I-ALLO
gzugs,I-ALLO
rnams,I-ALLO
su,I-ALLO
gyur,I-ALLO
te/,I-ALLO
de,I-ALLO
lta,I-ALLO
bu'i,I-ALLO
rim,I-ALLO
pas,I-ALLO
gnas,I-ALLO
par,I-ALLO
bsam,I-ALLO
mo//,I-ALLO
de,I-ALLO
yang,I-ALLO
bcu,I-ALLO
bzhi,I-ALLO
phrag,I-ALLO
lngar,I-ALLO
bgos,I-ALLO
te/,I-ALLO
rigs,I-ALLO
lnga'i,I-ALLO
bdag,I-ALLO
nyid,I-ALLO
kyis,I-ALLO
gnas,I-ALLO
par,I-ALLO
mos,I-ALLO
par,I-ALLO
bya'o//,I-ALLO
de,B-AUTO
nas/,I-AUTO
yang,B-ALLO
dag,I-ALLO
bdag,I-ALLO
med,I-ALLO
de,I-ALLO
bzhin,I-ALLO
nyid//,I-ALLO
ces,B-AUTO
bya,I-AUTO
ba,I-AUTO
nas/,I-AUTO
ye,B-ALLO
shes,I-ALLO
me,I-ALLO
lce,I-ALLO
'od,I-ALLO
'bar,I-ALLO
gsal//,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba'i,I-AUTO
bar,I-AUTO
du/,I-AUTO
tshigs,I-AUTO
su,I-AUTO
bcad,I-AUTO
pa,I-AUTO
bzhi,I-AUTO
bcu,I-AUTO
rtsa,I-AUTO
gnyis,I-AUTO
brjod,I-AUTO
pas/,I-AUTO
ye,B-ALLO
shes,I-ALLO
sems,I-ALLO
dpa'i,I-ALLO
thugs,I-ALLO
ka'i,I-ALLO
yi,I-ALLO
ge,I-ALLO
las/,I-ALLO
mtshan,I-ALLO
gyi,I-ALLO
sngags,I-ALLO
kyi,I-ALLO
yi,I-ALLO
ge,I-ALLO
nyis,I-ALLO
brgya,I-ALLO
bdun,I-ALLO
cu,I-ALLO
rtsa,I-ALLO
lnga,I-ALLO
phyung,I-ALLO
ste/,I-ALLO
de,I-ALLO
la,I-ALLO
bcom,I-ALLO
ldan,I-ALLO
'das,I-ALLO
'od,I-ALLO
dpag,I-ALLO
med,I-ALLO
kyi,I-ALLO
'phrul,I-ALLO
pas,I-ALLO
sems,I-ALLO
can,I-ALLO
ji,I-ALLO
ltar,I-ALLO
'tshams,I-ALLO
pa,I-ALLO
bzhin,I-ALLO
du/,I-ALLO
kha,I-ALLO
cig,I-ALLO
la,I-ALLO
tshangs,I-ALLO
pa,I-ALLO
la,I-ALLO
stsogs,I-ALLO
pa'i,I-ALLO
gzugs,I-ALLO
kyis,I-ALLO
kha,I-ALLO
cig,I-ALLO
la,I-ALLO
nyan,I-ALLO
this,I-ALLO
la,I-ALLO
stsogs,I-ALLO
pa'i,I-ALLO
gzugs,I-ALLO
kyis/,I-ALLO
kha,I-ALLO
cig,I-ALLO
la,I-ALLO
byang,I-ALLO
chub,I-ALLO
sems,I-ALLO
dpa',I-ALLO
dang,I-ALLO
/,I-ALLO
yang,I-ALLO
dag,I-ALLO
par,I-ALLO
rdzogs,I-ALLO
pa'i,I-ALLO
sangs,I-ALLO
rgya,I-ALLO
kyi,I-ALLO
gzugs,I-ALLO
kyis/,I-ALLO
de,I-ALLO
bzhin,I-ALLO
du,I-ALLO
kha,I-ALLO
cig,I-ALLO
la,I-ALLO
bum,I-ALLO
pa,I-ALLO
bzang,I-ALLO
po,I-ALLO
dang,I-ALLO
/,I-ALLO
sman,I-ALLO
chen,I-ALLO
po,I-ALLO
la,I-ALLO
sogs,I-ALLO
te,I-ALLO
g.yo,I-ALLO
ba,I-ALLO
dang,I-ALLO
/,I-ALLO
mi,I-ALLO
g.yo,I-ALLO
ba'i,I-ALLO
dngos,I-ALLO
po,I-ALLO
rnams,I-ALLO
su,I-ALLO
sprul,I-ALLO
pas,I-ALLO
sangs,I-ALLO
rgyas,I-ALLO
kyi,I-ALLO
mdzad,I-ALLO
pa,I-ALLO
byas,I-ALLO
te/,I-ALLO
rang,I-ALLO
gi,I-ALLO
rnam,I-ALLO
par,I-ALLO
thar,I-ALLO
pa'i,I-ALLO
sgo,I-ALLO
nas,I-ALLO
'dod,I-ALLO
chags,I-ALLO
la,I-ALLO
spyod,I-ALLO
pa'i,I-ALLO
sems,I-ALLO
can,I-ALLO
gyi,I-ALLO
don,I-ALLO
bya,I-ALLO
ba,I-ALLO
dang,I-ALLO
/,I-ALLO
sangs,I-ALLO
rgyas,I-ALLO
kyi,I-ALLO
zhing,I-ALLO
yang,I-ALLO
snang,I-ALLO
bar,I-ALLO
byas,I-ALLO
te,I-ALLO
slar,I-ALLO
log,I-ALLO
nas,I-ALLO
gsang,I-ALLO
sngags,I-ALLO
kyi,I-ALLO
yi,I-ALLO
ge'i,I-ALLO
tshogs,I-ALLO
rnams,I-ALLO
su,I-ALLO
gyur,I-ALLO
te/,I-ALLO
rdo,I-ALLO
rje,I-ALLO
dbyings,I-ALLO
kyi,I-ALLO
dkyil,I-ALLO
'khor,I-ALLO
chen,I-ALLO
po'i,I-ALLO
phyi,I-ALLO
rol,I-ALLO
'khor,I-ALLO
lo,I-ALLO
gsum,I-ALLO
pa,I-ALLO
la,I-ALLO
'di,I-ALLO
lta,I-ALLO
bu'i,I-ALLO
rim,I-ALLO
pas,I-ALLO
rnam,I-ALLO
par,I-ALLO
gnas,I-ALLO
par,I-ALLO
mngon,I-ALLO
du,I-ALLO
bya'o//,I-ALLO
rigs,I-ALLO
kyi,I-ALLO
dbye,I-ALLO
ba,I-ALLO
ni,I-ALLO
rigs,I-ALLO
re,I-ALLO
re,I-ALLO
la,I-ALLO
mtshan,I-ALLO
kyi,I-ALLO
snags,I-ALLO
kyi,I-ALLO
yi,I-ALLO
ge'i,I-ALLO
tshogs,I-ALLO
lnga,I-ALLO
bcu,I-ALLO
rtsa,I-ALLO
lngar,I-ALLO
sbyar,I-ALLO
bar,I-ALLO
bya'o//,I-ALLO
de,B-AUTO
nas/,I-AUTO
'dod,B-ALLO
pa'i,I-ALLO
don,I-ALLO
grub,I-ALLO
dam,I-ALLO
pa,I-ALLO
ste//,I-ALLO
zhes,B-AUTO
bya,I-AUTO
ba,I-AUTO
nas/,I-AUTO
nor,B-ALLO
bu,I-ALLO
chen,I-ALLO
po,I-ALLO
rin,I-ALLO
chen,I-ALLO
tog//,I-ALLO
ces,B-AUTO
bya,I-AUTO
ba’i,I-AUTO
bar,I-AUTO
du,I-AUTO
tshigs,I-AUTO
bcad,I-AUTO
nyi,I-AUTO
shu,I-AUTO
rtsa,I-AUTO
bzhi,I-AUTO
brjod,I-AUTO
pas/,I-AUTO
ye,B-ALLO
shes,I-ALLO
sems,I-ALLO
dpa'i,I-ALLO
thugs,I-ALLO
ka'i,I-ALLO
yi,I-ALLO
ge,I-ALLO
las,I-ALLO
mtshan,I-ALLO
gyi,I-ALLO
sngags,I-ALLO
kyi,I-ALLO
tshig,I-ALLO
brgya,I-ALLO
nyi,I-ALLO
shu,I-ALLO
rtsa,I-ALLO
bzhi,I-ALLO
phyung,I-ALLO
ste/,I-ALLO
